"anglePer","blockN","colorPer","correct","highDim","highDimCoh","irrDim","irrDimCoh","lineCoh","lineDir","angleOption","lowDim","lowDimCoh","response","rxtime","subj","isHighCorrect","isLowCorrect","lineOption",
0.3,4,0.42,1,2,1,1,1,0.6,2,2,3,2,4,6.0353,33,1,1,2,
0.7,4,0.58,1,2,1,3,2,0.4,1,1,1,1,2,0.89793,33,1,1,1,
0.42,4,0.7,1,2,2,3,1,0.4,1,2,1,1,4,0.89787,33,1,1,1,
0.3,4,0.3,1,2,2,1,1,0.4,1,2,3,2,4,2.0949,33,1,1,1,
0.3,4,0.42,1,2,1,1,2,0.7,2,2,3,2,4,1.4297,33,1,1,2,
0.3,4,0.42,0,2,1,1,1,0.6,2,2,3,2,1,3.6743,33,0,0,2,
0.58,4,0.7,1,2,2,3,1,0.7,2,1,1,2,3,0.71491,33,1,1,2,
0.58,4,0.42,0,2,1,1,1,0.6,2,1,3,1,4,3.425,33,1,0,2,
0.3,4,0.58,1,2,1,3,2,0.6,2,2,1,1,4,2.2612,33,1,1,2,
0.58,4,0.3,0,2,2,1,1,0.4,1,1,3,1,1,4.3893,33,0,1,1,
0.42,4,0.42,0,2,1,1,1,0.4,1,2,3,1,1,4.6054,33,0,1,1,
0.42,4,0.58,1,2,1,3,1,0.7,2,2,1,2,4,1.0308,33,1,1,2,
0.58,4,0.3,1,2,2,1,2,0.7,2,1,3,1,4,1.4134,33,1,1,2,
0.7,4,0.3,1,2,2,1,1,0.4,1,1,3,2,2,2.1282,33,1,1,1,
0.7,4,0.7,1,2,2,3,2,0.6,2,1,1,1,2,0.98109,33,1,1,2,
0.58,4,0.7,1,2,2,3,1,0.7,2,1,1,2,4,0.69827,33,1,1,2,
0.58,4,0.42,1,2,1,1,2,0.3,1,1,3,1,2,4.7219,33,1,1,1,
0.3,4,0.42,1,2,1,1,2,0.3,1,2,3,2,4,1.0973,33,1,1,1,
0.3,4,0.58,1,2,1,3,2,0.3,1,2,1,2,3,0.81499,33,1,1,1,
0.3,4,0.3,1,2,2,1,2,0.7,2,2,3,2,2,1.2637,33,1,1,2,
0.7,4,0.58,1,2,1,3,2,0.4,1,1,1,1,3,1.0308,33,1,1,1,
0.3,4,0.7,1,2,2,3,2,0.4,1,2,1,1,3,1.1473,33,1,1,1,
0.42,4,0.7,1,2,2,3,1,0.6,2,2,1,1,2,1.2304,33,1,1,2,
0.58,4,0.58,1,2,1,3,1,0.3,1,1,1,2,2,0.78155,33,1,1,1,
0.7,4,0.58,1,2,1,3,2,0.6,2,1,1,1,3,0.93121,33,1,1,2,
0.3,4,0.7,1,2,2,3,2,0.4,1,2,1,1,4,0.69846,33,1,1,1,
0.58,4,0.3,0,2,2,1,2,0.7,2,1,3,1,1,1.8456,33,0,0,2,
0.7,4,0.42,1,2,1,1,2,0.3,1,1,3,2,4,2.6769,33,1,1,1,
0.42,4,0.58,1,2,1,3,1,0.4,1,2,1,1,1,1.6961,33,1,1,1,
0.42,4,0.42,0,2,1,1,1,0.6,2,2,3,1,1,1.4632,33,0,0,2,
0.7,4,0.3,0,2,2,1,1,0.6,2,1,3,2,2,1.6294,33,0,1,2,
0.58,4,0.58,1,2,1,3,1,0.3,1,1,1,2,1,0.91465,33,1,1,1,
0.7,4,0.42,0,2,1,1,1,0.6,2,1,3,2,2,3.7574,33,0,1,2,
0.42,4,0.3,1,2,2,1,2,0.7,2,2,3,1,1,1.8788,33,1,1,2,
0.58,4,0.3,1,2,2,1,1,0.6,2,1,3,1,4,2.5438,33,1,1,2,
0.42,4,0.3,1,2,2,1,2,0.7,2,2,3,1,3,1.3634,33,1,1,2,
0.7,4,0.42,0,2,1,1,1,0.4,1,1,3,2,1,1.6794,33,0,1,1,
0.7,4,0.7,1,2,2,3,2,0.3,1,1,1,2,2,0.68184,33,1,1,1,
0.7,4,0.7,1,2,2,3,2,0.3,1,1,1,2,4,0.58207,33,1,1,1,
0.7,4,0.7,1,2,2,3,2,0.4,1,1,1,1,1,0.66512,33,1,1,1,
0.58,4,0.7,1,2,2,3,1,0.3,1,1,1,2,2,0.78141,33,1,1,1,
0.58,1,0.42,1,3,1,2,1,0.7,2,1,1,2,4,1.9453,34,1,1,2,
0.58,1,0.42,1,3,1,2,1,0.7,2,1,1,2,3,1.7625,34,1,1,2,
0.3,1,0.3,1,3,2,1,2,0.3,1,2,2,2,4,2.6769,34,1,1,1,
0.3,1,0.7,1,3,2,1,1,0.6,2,2,2,2,1,1.1141,34,1,1,2,
0.42,1,0.58,1,3,1,1,1,0.4,1,2,2,1,1,1.5795,34,1,1,1,
0.42,1,0.3,1,3,1,1,1,0.6,2,2,2,2,1,0.93124,34,1,1,2,
0.42,1,0.42,0,3,1,1,2,0.7,2,2,2,1,1,2.2113,34,0,0,2,
0.3,1,0.3,1,3,2,1,1,0.4,1,2,2,2,1,1.1306,34,1,1,1,
0.7,1,0.58,0,3,2,2,1,0.7,2,1,1,2,2,0.99759,34,1,0,2,
0.42,1,0.7,1,3,1,1,1,0.4,1,2,2,2,2,1.1473,34,1,1,1,
0.7,1,0.3,0,3,2,2,2,0.4,1,1,1,1,4,0.91469,34,0,1,1,
0.7,1,0.58,0,3,2,2,1,0.4,1,1,1,1,3,1.6627,34,0,1,1,
0.42,1,0.58,1,3,1,1,1,0.4,1,2,2,1,3,1.4301,34,1,1,1,
0.58,1,0.42,0,3,1,2,1,0.4,1,1,1,1,4,2.6603,34,0,1,1,
0.3,1,0.58,1,3,2,1,2,0.7,2,2,2,1,2,4.2897,34,1,1,2,
0.42,1,0.3,1,3,1,1,2,0.3,1,2,2,2,4,1.4798,34,1,1,1,
0.7,1,0.42,1,3,2,2,1,0.4,1,1,1,1,3,2.0783,34,1,1,1,
0.58,1,0.3,0,3,1,2,2,0.4,1,1,1,1,3,2.444,34,0,0,1,
0.7,1,0.3,1,3,2,2,2,0.6,2,1,1,1,2,1.5132,34,1,1,2,
0.3,1,0.3,1,3,2,1,1,0.6,2,2,2,2,2,2.2115,34,1,1,2,
0.7,1,0.42,1,3,2,2,1,0.6,2,1,1,1,3,3.5248,34,1,1,2,
0.3,1,0.7,1,3,2,1,1,0.6,2,2,2,2,4,1.2637,34,1,1,2,
0.3,1,0.58,1,3,2,1,1,0.4,1,2,2,1,3,1.962,34,1,1,1,
0.3,1,0.42,1,3,2,1,1,0.4,1,2,2,1,4,1.9454,34,1,1,1,
0.58,1,0.58,1,3,1,2,1,0.6,2,1,1,1,1,1.0143,34,1,1,2,
0.7,1,0.58,1,3,2,2,1,0.3,1,1,1,2,4,1.0143,34,1,1,1,
0.7,1,0.58,1,3,2,2,1,0.7,2,1,1,2,2,1.5628,34,1,1,2,
0.3,1,0.58,1,3,2,1,1,0.4,1,2,2,1,4,2.045,34,1,1,1,
0.42,1,0.42,1,3,1,1,2,0.3,1,2,2,1,2,2.444,34,1,1,1,
0.58,1,0.7,1,3,1,2,2,0.7,2,1,1,2,3,1.8456,34,1,1,2,
0.58,1,0.42,0,3,1,2,1,0.6,2,1,1,1,3,2.3776,34,0,0,2,
0.58,1,0.3,1,3,1,2,2,0.7,2,1,1,2,4,1.5796,34,1,1,2,
0.3,1,0.3,1,3,2,1,1,0.4,1,2,2,2,2,2.0616,34,1,1,1,
0.58,1,0.7,0,3,1,2,2,0.6,2,1,1,1,1,1.5131,34,1,0,2,
0.58,1,0.42,1,3,1,2,1,0.3,1,1,1,2,2,1.8291,34,1,1,1,
0.7,1,0.3,1,3,2,2,2,0.7,2,1,1,2,3,2.893,34,1,1,2,
0.7,1,0.7,1,3,2,2,2,0.3,1,1,1,2,4,2.9929,34,1,1,1,
0.42,1,0.42,1,3,1,1,1,0.6,2,2,2,1,2,4.0069,34,1,1,2,
0.58,1,0.42,0,3,1,2,1,0.4,1,1,1,1,4,2.6105,34,0,1,1,
0.7,1,0.7,1,3,2,2,2,0.7,2,1,1,2,2,1.4633,34,1,1,2,
0.42,1,0.42,1,3,1,1,2,0.3,1,2,2,1,4,1.8787,34,1,1,1,
0.42,1,0.7,1,3,1,1,1,0.4,1,2,2,2,3,1.4465,34,1,1,1,
0.3,1,0.3,1,3,2,1,2,0.3,1,2,2,2,1,1.5297,34,1,1,1,
0.3,1,0.7,1,3,2,1,2,0.7,2,2,2,2,2,1.0974,34,1,1,2,
0.42,1,0.58,0,3,1,1,2,0.3,1,2,2,1,1,1.8788,34,0,1,1,
0.42,1,0.3,0,3,1,1,1,0.6,2,2,2,2,4,3.0925,34,1,0,2,
0.7,1,0.42,1,3,2,2,1,0.4,1,1,1,1,3,1.6793,34,1,1,1,
0.3,1,0.3,1,3,2,1,2,0.7,2,2,2,2,2,0.79812,34,1,1,2,
0.7,1,0.42,1,3,2,2,1,0.3,1,1,1,2,4,1.829,34,1,1,1,
0.3,1,0.42,1,3,2,1,2,0.7,2,2,2,1,3,5.2208,34,1,1,2,
0.3,1,0.7,1,3,2,1,2,0.3,1,2,2,2,4,1.2304,34,1,1,1,
0.42,1,0.42,1,3,1,1,1,0.6,2,2,2,1,3,1.3303,34,1,1,2,
0.42,1,0.3,0,3,1,1,2,0.7,2,2,2,2,1,2.2447,34,0,0,2,
0.58,1,0.7,0,3,1,2,2,0.3,1,1,1,2,2,0.99766,34,1,0,1,
0.42,1,0.58,1,3,1,1,2,0.7,2,2,2,1,1,2.2113,34,1,1,2,
0.7,1,0.3,0,3,2,2,2,0.3,1,1,1,2,4,1.0642,34,0,1,1,
0.58,1,0.3,1,3,1,2,2,0.7,2,1,1,2,1,2.0949,34,1,1,2,
0.7,1,0.7,1,3,2,2,2,0.3,1,1,1,2,4,1.4302,34,1,1,1,
0.3,1,0.7,1,3,2,1,1,0.4,1,2,2,2,3,1.3138,34,1,1,1,
0.7,1,0.42,0,3,2,2,1,0.7,2,1,1,2,4,0.81486,34,0,1,2,
0.7,1,0.7,1,3,2,2,2,0.4,1,1,1,1,2,2.0285,34,1,1,1,
0.58,1,0.58,0,3,1,2,1,0.4,1,1,1,1,3,1.5963,34,0,1,1,
0.58,1,0.42,1,3,1,2,1,0.3,1,1,1,2,3,1.696,34,1,1,1,
0.58,1,0.58,0,3,1,2,1,0.4,1,1,1,1,4,2.4106,34,0,0,1,
0.42,1,0.7,0,3,1,1,2,0.7,2,2,2,2,2,2.4777,34,0,1,2,
0.3,1,0.7,1,3,2,1,2,0.3,1,2,2,2,1,1.6128,34,1,1,1,
0.42,1,0.7,0,3,1,1,1,0.6,2,2,2,2,3,1.829,34,1,0,2,
0.58,1,0.3,1,3,1,2,2,0.6,2,1,1,1,4,3.3919,34,1,1,2,
0.58,1,0.58,0,3,1,2,1,0.3,1,1,1,2,1,2.0119,34,1,0,1,
0.42,1,0.7,0,3,1,1,2,0.3,1,2,2,2,2,2.0118,34,0,0,1,
0.3,1,0.58,1,3,2,1,1,0.6,2,2,2,1,1,2.6437,34,1,1,2,
0.58,1,0.3,1,3,1,2,2,0.6,2,1,1,1,3,1.8954,34,1,1,2,
0.7,1,0.58,1,3,2,2,1,0.3,1,1,1,2,2,2.4609,34,1,1,1,
0.58,1,0.7,0,3,1,2,2,0.4,1,1,1,1,3,2.8431,34,0,1,1,
0.58,1,0.42,1,3,1,2,1,0.6,2,1,1,1,2,1.6629,34,1,1,2,
0.3,1,0.42,1,3,2,1,1,0.6,2,2,2,1,2,2.5272,34,1,1,2,
0.7,1,0.42,1,3,2,2,1,0.3,1,1,1,2,3,2.4606,34,1,1,1,
0.58,1,0.58,1,3,1,2,1,0.6,2,1,1,1,1,2.261,34,1,1,2,
0.42,1,0.3,1,3,1,1,1,0.4,1,2,2,2,3,1.8125,34,1,1,1,
0.42,1,0.3,1,3,1,1,1,0.4,1,2,2,2,2,2.1614,34,1,1,1,
0.7,1,0.3,1,3,2,2,2,0.3,1,1,1,2,1,1.38,34,1,1,1,
0.3,1,0.42,1,3,2,1,2,0.7,2,2,2,1,3,1.9289,34,1,1,2,
0.58,1,0.7,1,3,1,2,2,0.3,1,1,1,2,2,1.9286,34,1,1,1,
0.42,1,0.58,1,3,1,1,1,0.6,2,2,2,1,4,3.159,34,1,1,2,
0.42,1,0.7,1,3,1,1,2,0.3,1,2,2,2,1,3.0261,34,1,1,1,
0.7,1,0.7,1,3,2,2,2,0.7,2,1,1,2,2,1.912,34,1,1,2,
0.7,1,0.42,0,3,2,2,1,0.6,2,1,1,1,4,1.879,34,0,1,2,
0.58,1,0.58,1,3,1,2,1,0.3,1,1,1,2,4,2.4109,34,1,1,1,
0.3,1,0.58,1,3,2,1,2,0.3,1,2,2,1,1,2.4941,34,1,1,1,
0.42,1,0.58,0,3,1,1,2,0.7,2,2,2,1,4,1.5962,34,1,0,2,
0.7,1,0.7,1,3,2,2,2,0.4,1,1,1,1,1,1.3469,34,1,1,1,
0.3,1,0.42,1,3,2,1,2,0.3,1,2,2,1,3,1.3304,34,1,1,1,
0.7,1,0.58,1,3,2,2,1,0.6,2,1,1,1,3,1.8954,34,1,1,2,
0.42,1,0.42,1,3,1,1,2,0.7,2,2,2,1,2,1.3135,34,1,1,2,
0.42,1,0.3,0,3,1,1,2,0.7,2,2,2,2,4,1.962,34,1,0,2,
0.3,1,0.3,1,3,2,1,1,0.6,2,2,2,2,1,1.2138,34,1,1,2,
0.58,1,0.7,1,3,1,2,2,0.4,1,1,1,1,3,1.7791,34,1,1,1,
0.3,1,0.42,0,3,2,1,1,0.6,2,2,2,1,2,3.1924,34,0,1,2,
0.42,1,0.42,1,3,1,1,1,0.4,1,2,2,1,1,1.3804,34,1,1,1,
0.42,1,0.3,1,3,1,1,2,0.3,1,2,2,2,4,2.145,34,1,1,1,
0.3,1,0.7,1,3,2,1,2,0.7,2,2,2,2,2,2.7764,34,1,1,2,
0.42,1,0.42,1,3,1,1,1,0.4,1,2,2,1,4,1.3633,34,1,1,1,
0.42,1,0.58,1,3,1,1,1,0.6,2,2,2,1,2,1.43,34,1,1,2,
0.7,1,0.3,1,3,2,2,2,0.6,2,1,1,1,4,1.8291,34,1,1,2,
0.58,1,0.3,0,3,1,2,2,0.4,1,1,1,1,1,1.3802,34,1,0,1,
0.7,1,0.58,1,3,2,2,1,0.6,2,1,1,1,3,3.2586,34,1,1,2,
0.58,1,0.3,0,3,1,2,2,0.3,1,1,1,2,4,1.0643,34,0,1,1,
0.58,1,0.58,1,3,1,2,1,0.7,2,1,1,2,4,2.2446,34,1,1,2,
0.42,1,0.58,1,3,1,1,2,0.3,1,2,2,1,3,3.7741,34,1,1,1,
0.58,1,0.7,1,3,1,2,2,0.6,2,1,1,1,4,2.8933,34,1,1,2,
0.7,1,0.3,1,3,2,2,2,0.4,1,1,1,1,3,1.8291,34,1,1,1,
0.3,1,0.42,1,3,2,1,1,0.4,1,2,2,1,2,5.1874,34,1,1,1,
0.58,1,0.7,0,3,1,2,2,0.7,2,1,1,2,4,2.627,34,0,0,2,
0.3,1,0.58,0,3,2,1,2,0.7,2,2,2,1,2,2.9429,34,0,1,2,
0.7,1,0.42,1,3,2,2,1,0.7,2,1,1,2,4,3.425,34,1,1,2,
0.7,1,0.58,0,3,2,2,1,0.4,1,1,1,1,2,2.8765,34,1,0,1,
0.58,1,0.58,0,3,1,2,1,0.7,2,1,1,2,3,1.1305,34,0,1,2,
0.3,1,0.58,0,3,2,1,1,0.6,2,2,2,1,2,2.361,34,0,1,2,
0.42,1,0.7,0,3,1,1,2,0.7,2,2,2,2,1,5.6529,34,0,0,2,
0.7,1,0.7,1,3,2,2,2,0.6,2,1,1,1,4,1.2137,34,1,1,2,
0.3,1,0.7,1,3,2,1,1,0.4,1,2,2,2,3,2.4608,34,1,1,1,
0.42,1,0.7,1,3,1,1,1,0.6,2,2,2,2,4,2.5604,34,1,1,2,
0.58,1,0.3,1,3,1,2,2,0.3,1,1,1,2,2,1.8623,34,1,1,1,
0.7,1,0.3,1,3,2,2,2,0.7,2,1,1,2,2,3.5914,34,1,1,2,
0.3,1,0.58,1,3,2,1,2,0.3,1,2,2,1,3,1.0474,34,1,1,1,
0.7,1,0.7,1,3,2,2,2,0.6,2,1,1,1,4,1.3134,34,1,1,2,
0.3,1,0.42,1,3,2,1,2,0.3,1,2,2,1,2,1.1142,34,1,1,1,
0.3,1,0.3,1,3,2,1,2,0.7,2,2,2,2,2,2.4274,34,1,1,2,
0.7,2,0.42,1,3,2,2,1,0.7,2,1,1,2,3,2.5939,34,1,1,2,
0.7,2,0.7,1,3,2,2,2,0.4,1,1,1,1,3,1.8623,34,1,1,1,
0.3,2,0.58,1,3,2,1,2,0.7,2,2,2,1,1,1.7126,34,1,1,2,
0.3,2,0.7,1,3,2,1,2,0.7,2,2,2,2,2,1.3302,34,1,1,2,
0.7,2,0.58,0,3,2,2,1,0.4,1,1,1,1,3,0.69825,34,0,1,1,
0.3,2,0.58,1,3,2,1,2,0.3,1,2,2,1,2,2.0784,34,1,1,1,
0.58,2,0.58,1,3,1,2,1,0.6,2,1,1,1,4,1.4465,34,1,1,2,
0.58,2,0.58,0,3,1,2,1,0.3,1,1,1,2,4,2.3111,34,0,0,1,
0.3,2,0.42,1,3,2,1,1,0.4,1,2,2,1,2,1.7293,34,1,1,1,
0.58,2,0.42,1,3,1,2,1,0.7,2,1,1,2,1,1.197,34,1,1,2,
0.7,2,0.42,1,3,2,2,1,0.6,2,1,1,1,3,2.2946,34,1,1,2,
0.7,2,0.7,1,3,2,2,2,0.7,2,1,1,2,3,1.5463,34,1,1,2,
0.3,2,0.58,1,3,2,1,1,0.4,1,2,2,1,4,1.3466,34,1,1,1,
0.58,2,0.3,0,3,1,2,2,0.3,1,1,1,2,3,0.83136,34,0,0,1,
0.42,2,0.42,1,3,1,1,1,0.4,1,2,2,1,2,1.6792,34,1,1,1,
0.42,2,0.58,0,3,1,1,2,0.7,2,2,2,1,4,2.3276,34,1,0,2,
0.42,2,0.42,1,3,1,1,2,0.3,1,2,2,1,4,1.8456,34,1,1,1,
0.42,2,0.3,1,3,1,1,2,0.3,1,2,2,2,2,1.1807,34,1,1,1,
0.7,2,0.7,1,3,2,2,2,0.7,2,1,1,2,2,2.3942,34,1,1,2,
0.3,2,0.7,1,3,2,1,1,0.4,1,2,2,2,2,1.4797,34,1,1,1,
0.7,2,0.58,1,3,2,2,1,0.7,2,1,1,2,3,1.4631,34,1,1,2,
0.42,2,0.7,1,3,1,1,2,0.7,2,2,2,2,4,1.6793,34,1,1,2,
0.42,2,0.58,0,3,1,1,1,0.4,1,2,2,1,4,2.9595,34,1,0,1,
0.7,2,0.3,1,3,2,2,2,0.6,2,1,1,1,2,1.43,34,1,1,2,
0.58,2,0.3,1,3,1,2,2,0.7,2,1,1,2,4,1.0474,34,1,1,2,
0.58,2,0.42,1,3,1,2,1,0.6,2,1,1,1,4,4.539,34,1,1,2,
0.58,2,0.42,1,3,1,2,1,0.7,2,1,1,2,2,5.8857,34,1,1,2,
0.7,2,0.42,1,3,2,2,1,0.4,1,1,1,1,3,4.6387,34,1,1,1,
0.58,2,0.7,1,3,1,2,2,0.7,2,1,1,2,2,1.9621,34,1,1,2,
0.58,2,0.58,1,3,1,2,1,0.3,1,1,1,2,3,1.2638,34,1,1,1,
0.58,2,0.58,1,3,1,2,1,0.7,2,1,1,2,4,1.9618,34,1,1,2,
0.3,2,0.3,1,3,2,1,2,0.3,1,2,2,2,2,1.5132,34,1,1,1,
0.42,2,0.3,0,3,1,1,1,0.6,2,2,2,2,2,1.6462,34,0,1,2,
0.3,2,0.7,0,3,2,1,1,0.6,2,2,2,2,2,1.563,34,0,1,2,
0.7,2,0.58,1,3,2,2,1,0.3,1,1,1,2,2,1.8123,34,1,1,1,
0.3,2,0.58,1,3,2,1,2,0.7,2,2,2,1,1,2.3279,34,1,1,2,
0.58,2,0.58,1,3,1,2,1,0.4,1,1,1,1,2,3.292,34,1,1,1,
0.42,2,0.7,1,3,1,1,1,0.4,1,2,2,2,1,1.563,34,1,1,1,
0.3,2,0.3,1,3,2,1,1,0.4,1,2,2,2,2,1.1473,34,1,1,1,
0.7,2,0.3,1,3,2,2,2,0.3,1,1,1,2,4,2.0783,34,1,1,1,
0.42,2,0.42,1,3,1,1,2,0.7,2,2,2,1,2,1.6129,34,1,1,2,
0.3,2,0.58,1,3,2,1,2,0.3,1,2,2,1,2,1.38,34,1,1,1,
0.7,2,0.42,1,3,2,2,1,0.7,2,1,1,2,1,1.5632,34,1,1,2,
0.42,2,0.58,1,3,1,1,1,0.4,1,2,2,1,3,1.0643,34,1,1,1,
0.58,2,0.58,0,3,1,2,1,0.4,1,1,1,1,1,3.2588,34,1,0,1,
0.58,2,0.3,0,3,1,2,2,0.4,1,1,1,1,3,1.2803,34,0,0,1,
0.3,2,0.3,1,3,2,1,2,0.3,1,2,2,2,4,2.4442,34,1,1,1,
0.42,2,0.42,0,3,1,1,1,0.6,2,2,2,1,1,1.829,34,0,0,2,
0.58,2,0.7,0,3,1,2,2,0.4,1,1,1,1,4,2.8098,34,0,0,1,
0.58,2,0.7,1,3,1,2,2,0.7,2,1,1,2,3,2.943,34,1,1,2,
0.3,2,0.7,1,3,2,1,1,0.4,1,2,2,2,2,3.8906,34,1,1,1,
0.42,2,0.7,1,3,1,1,2,0.3,1,2,2,2,3,1.33,34,1,1,1,
0.58,2,0.42,0,3,1,2,1,0.3,1,1,1,2,2,1.0477,34,1,0,1,
0.7,2,0.3,1,3,2,2,2,0.7,2,1,1,2,4,1.247,34,1,1,2,
0.42,2,0.58,1,3,1,1,2,0.3,1,2,2,1,4,1.7458,34,1,1,1,
0.42,2,0.42,1,3,1,1,1,0.4,1,2,2,1,2,1.114,34,1,1,1,
0.7,2,0.58,1,3,2,2,1,0.7,2,1,1,2,3,0.9478,34,1,1,2,
0.7,2,0.3,1,3,2,2,2,0.7,2,1,1,2,2,0.84806,34,1,1,2,
0.7,2,0.3,0,3,2,2,2,0.6,2,1,1,1,3,1.1805,34,0,0,2,
0.7,2,0.7,1,3,2,2,2,0.6,2,1,1,1,3,1.7291,34,1,1,2,
0.42,2,0.7,1,3,1,1,2,0.7,2,2,2,2,4,2.4111,34,1,1,2,
0.3,2,0.58,0,3,2,1,1,0.6,2,2,2,1,2,2.1616,34,0,1,2,
0.7,2,0.42,1,3,2,2,1,0.3,1,1,1,2,3,1.1474,34,1,1,1,
0.58,2,0.3,1,3,1,2,2,0.3,1,1,1,2,4,1.0642,34,1,1,1,
0.42,2,0.42,0,3,1,1,2,0.3,1,2,2,1,2,0.76489,34,0,0,1,
0.58,2,0.3,1,3,1,2,2,0.7,2,1,1,2,2,1.7624,34,1,1,2,
0.7,2,0.7,0,3,2,2,2,0.4,1,1,1,1,4,1.646,34,0,0,1,
0.7,2,0.58,1,3,2,2,1,0.3,1,1,1,2,2,0.73161,34,1,1,1,
0.3,2,0.58,1,3,2,1,1,0.4,1,2,2,1,3,1.7125,34,1,1,1,
0.7,2,0.7,1,3,2,2,2,0.3,1,1,1,2,4,1.6961,34,1,1,1,
0.42,2,0.3,0,3,1,1,2,0.3,1,2,2,2,1,1.5463,34,0,1,1,
0.7,2,0.58,0,3,2,2,1,0.4,1,1,1,1,1,2.4941,34,1,0,1,
0.3,2,0.42,1,3,2,1,1,0.4,1,2,2,1,1,4.8715,34,1,1,1,
0.7,2,0.7,1,3,2,2,2,0.3,1,1,1,2,2,1.8954,34,1,1,1,
0.42,2,0.7,1,3,1,1,1,0.6,2,2,2,2,3,2.1781,34,1,1,2,
0.3,2,0.7,1,3,2,1,2,0.3,1,2,2,2,1,3.8574,34,1,1,1,
0.58,2,0.3,0,3,1,2,2,0.4,1,1,1,1,3,2.5439,34,0,0,1,
0.7,2,0.3,1,3,2,2,2,0.4,1,1,1,1,1,1.4631,34,1,1,1,
0.42,2,0.42,1,3,1,1,1,0.6,2,2,2,1,1,3.1092,34,1,1,2,
0.58,2,0.42,1,3,1,2,1,0.4,1,1,1,1,3,2.6602,34,1,1,1,
0.58,2,0.7,1,3,1,2,2,0.6,2,1,1,1,4,2.4939,34,1,1,2,
0.3,2,0.42,0,3,2,1,2,0.7,2,2,2,1,1,2.0617,34,0,0,2,
0.42,2,0.58,1,3,1,1,1,0.6,2,2,2,1,3,1.6296,34,1,1,2,
0.42,2,0.58,1,3,1,1,2,0.7,2,2,2,1,3,0.99756,34,1,1,2,
0.42,2,0.42,1,3,1,1,2,0.7,2,2,2,1,2,1.3134,34,1,1,2,
0.3,2,0.7,1,3,2,1,1,0.6,2,2,2,2,1,1.1473,34,1,1,2,
0.3,2,0.42,1,3,2,1,1,0.6,2,2,2,1,4,1.0808,34,1,1,2,
0.42,2,0.3,0,3,1,1,1,0.4,1,2,2,2,1,1.7959,34,0,1,1,
0.42,2,0.3,1,3,1,1,1,0.4,1,2,2,2,2,2.2613,34,1,1,1,
0.3,2,0.3,0,3,2,1,1,0.6,2,2,2,2,2,3.1424,34,0,1,2,
0.42,2,0.58,1,3,1,1,2,0.3,1,2,2,1,3,1.9121,34,1,1,1,
0.42,2,0.7,0,3,1,1,1,0.6,2,2,2,2,3,2.976,34,1,0,2,
0.58,2,0.42,0,3,1,2,1,0.6,2,1,1,1,4,3.2255,34,0,1,2,
0.42,2,0.7,1,3,1,1,1,0.4,1,2,2,2,3,2.1448,34,1,1,1,
0.58,2,0.58,1,3,1,2,1,0.6,2,1,1,1,4,1.6127,34,1,1,2,
0.3,2,0.7,1,3,2,1,2,0.7,2,2,2,2,2,2.7268,34,1,1,2,
0.58,2,0.42,0,3,1,2,1,0.3,1,1,1,2,4,1.5961,34,0,1,1,
0.58,2,0.42,1,3,1,2,1,0.4,1,1,1,1,2,2.5274,34,1,1,1,
0.7,2,0.42,1,3,2,2,1,0.6,2,1,1,1,3,1.38,34,1,1,2,
0.7,2,0.58,1,3,2,2,1,0.6,2,1,1,1,2,1.3968,34,1,1,2,
0.42,2,0.3,1,3,1,1,2,0.7,2,2,2,2,4,1.1973,34,1,1,2,
0.3,2,0.42,0,3,2,1,2,0.3,1,2,2,1,3,2.128,34,1,0,1,
0.58,2,0.7,1,3,1,2,2,0.3,1,1,1,2,2,1.6294,34,1,1,1,
0.7,2,0.42,1,3,2,2,1,0.4,1,1,1,1,3,1.4465,34,1,1,1,
0.7,2,0.42,1,3,2,2,1,0.3,1,1,1,2,4,2.0452,34,1,1,1,
0.42,2,0.3,1,3,1,1,1,0.6,2,2,2,2,1,2.095,34,1,1,2,
0.3,2,0.42,1,3,2,1,2,0.7,2,2,2,1,2,2.178,34,1,1,2,
0.42,2,0.58,1,3,1,1,1,0.6,2,2,2,1,2,1.5629,34,1,1,2,
0.7,2,0.7,0,3,2,2,2,0.6,2,1,1,1,4,0.93124,34,0,0,2,
0.58,2,0.3,1,3,1,2,2,0.6,2,1,1,1,1,1.4135,34,1,1,2,
0.3,2,0.42,1,3,2,1,1,0.6,2,2,2,1,1,2.145,34,1,1,2,
0.42,2,0.3,0,3,1,1,2,0.7,2,2,2,2,1,1.696,34,0,0,2,
0.42,2,0.7,1,3,1,1,2,0.3,1,2,2,2,1,1.3801,34,1,1,1,
0.58,2,0.7,0,3,1,2,2,0.4,1,1,1,1,4,2.0619,34,0,0,1,
0.3,2,0.58,1,3,2,1,1,0.6,2,2,2,1,4,3.874,34,1,1,2,
0.3,2,0.42,1,3,2,1,2,0.3,1,2,2,1,3,2.4275,34,1,1,1,
0.3,2,0.3,1,3,2,1,1,0.4,1,2,2,2,3,1.8289,34,1,1,1,
0.7,2,0.58,1,3,2,2,1,0.6,2,1,1,1,2,1.7291,34,1,1,2,
0.7,2,0.3,1,3,2,2,2,0.4,1,1,1,1,4,1.7958,34,1,1,1,
0.3,2,0.3,1,3,2,1,1,0.6,2,2,2,2,2,1.2304,34,1,1,2,
0.3,2,0.7,1,3,2,1,2,0.3,1,2,2,2,3,0.83147,34,1,1,1,
