,anglePer,blockN,colorPer,correct,highDim,highDimCoh,irrDim,irrDimCoh,lineCoh,lineDir,angleOption,lowDim,lowDimCoh,response,rxtime,subj,isHighCorrect,isLowCorrect,lineOption,Unnamed: 19,rt,stim,subj_idx,cond,cond2
5384,0.3,3,0.7,0,1,2,2,2,0.7,2,2,3,2,2,5.8693,11,1,0,2,,5.8693,13,10,222,22
5385,0.42,3,0.7,1,1,2,2,2,0.7,2,2,3,1,3,4.7387,11,1,1,2,,4.7387,13,10,221,21
5386,0.42,3,0.58,1,1,2,2,1,0.7,2,2,3,1,3,5.1211,11,1,1,2,,5.1211,13,10,211,21
5387,0.42,3,0.58,0,1,2,2,1,0.7,2,2,3,1,2,4.5723,11,1,0,2,,4.5723,13,10,211,21
5388,0.3,3,0.3,1,1,1,3,2,0.4,1,2,2,2,3,1.4465,11,1,1,1,,1.4465,12,10,122,12
5389,0.42,3,0.58,1,1,2,3,1,0.3,1,2,2,1,3,1.8289,11,1,1,1,,1.8289,12,10,211,21
5390,0.42,3,0.3,1,1,1,2,2,0.6,2,2,3,1,3,6.9333,11,1,1,2,,6.9333,13,10,121,11
5391,0.42,3,0.42,0,1,1,3,1,0.4,1,2,2,1,2,3.1425,11,1,0,1,,3.1425,12,10,111,11
5392,0.3,3,0.58,1,1,2,2,1,0.7,2,2,3,2,3,2.0284,11,1,1,2,,2.0284,13,10,212,22
5393,0.7,3,0.3,1,1,2,3,2,0.3,1,1,2,2,3,1.7958,11,1,1,1,,1.7958,12,10,222,22
5394,0.3,3,0.42,0,1,1,3,2,0.4,1,2,2,1,2,5.0878,11,1,0,1,,5.0878,12,10,121,11
5395,0.7,3,0.58,1,1,1,3,2,0.4,1,1,2,1,3,1.4798,11,1,1,1,,1.4798,12,10,121,11
5396,0.3,3,0.42,1,1,1,3,2,0.4,1,2,2,1,3,3.3253,11,1,1,1,,3.3253,12,10,121,11
5397,0.42,3,0.42,1,1,1,2,1,0.6,2,2,3,1,3,6.8833,11,1,1,2,,6.8833,13,10,111,11
5398,0.58,3,0.7,1,1,2,2,2,0.7,2,1,3,1,3,3.5415,11,1,1,2,,3.5415,13,10,221,21
5399,0.42,3,0.7,1,1,1,2,2,0.6,2,2,3,1,3,6.6508,11,1,1,2,,6.6508,13,10,121,11
5400,0.42,3,0.3,0,1,1,2,2,0.6,2,2,3,1,2,2.2281,11,1,0,2,,2.2281,13,10,121,11
5401,0.3,3,0.3,1,1,1,2,2,0.6,2,2,3,2,3,2.2777,11,1,1,2,,2.2777,13,10,122,12
5402,0.7,3,0.7,1,1,1,2,2,0.6,2,1,3,2,3,2.8264,11,1,1,2,,2.8264,13,10,122,12
5403,0.3,3,0.3,1,1,2,3,2,0.3,1,2,2,2,3,1.8789,11,1,1,1,,1.8789,12,10,222,22
5404,0.58,3,0.3,1,1,2,3,1,0.3,1,1,2,2,3,0.8314600000000001,11,1,1,1,,0.8314600000000001,12,10,212,22
5405,0.58,3,0.7,1,1,1,3,1,0.4,1,1,2,2,3,0.7649600000000001,11,1,1,1,,0.7649600000000001,12,10,112,12
5406,0.3,3,0.3,1,1,2,2,2,0.7,2,2,3,2,3,3.6246,11,1,1,2,,3.6246,13,10,222,22
5407,0.3,3,0.7,1,1,2,2,2,0.7,2,2,3,2,3,2.045,11,1,1,2,,2.045,13,10,222,22
5408,0.42,3,0.42,0,1,2,2,1,0.7,2,2,3,1,2,4.9713,11,1,0,2,,4.9713,13,10,211,21
5409,0.3,3,0.58,0,1,1,2,1,0.6,2,2,3,2,2,1.2969,11,1,0,2,,1.2969,13,10,112,12
5410,0.3,3,0.7,1,1,1,2,2,0.6,2,2,3,2,3,3.608,11,1,1,2,,3.608,13,10,122,12
5411,0.58,3,0.42,1,1,2,2,1,0.7,2,1,3,1,3,2.3611,11,1,1,2,,2.3611,13,10,211,21
5412,0.42,3,0.58,1,1,1,2,1,0.6,2,2,3,1,3,1.1473,11,1,1,2,,1.1473,13,10,111,11
5413,0.7,3,0.42,1,1,2,2,1,0.7,2,1,3,2,3,1.0642,11,1,1,2,,1.0642,13,10,212,22
5414,0.58,3,0.42,1,1,1,3,1,0.4,1,1,2,1,3,2.3944,11,1,1,1,,2.3944,12,10,111,11
5415,0.58,3,0.3,1,1,2,3,1,0.3,1,1,2,2,3,0.98103,11,1,1,1,,0.98103,12,10,212,22
5416,0.7,3,0.58,1,1,2,2,1,0.7,2,1,3,2,3,2.0618,11,1,1,2,,2.0618,13,10,212,22
5417,0.42,3,0.58,1,1,1,3,1,0.4,1,2,2,1,3,1.9785,11,1,1,1,,1.9785,12,10,111,11
5418,0.58,3,0.42,0,1,2,3,1,0.3,1,1,2,1,2,2.0451,11,1,0,1,,2.0451,12,10,211,21
5419,0.42,3,0.42,0,1,2,2,1,0.7,2,2,3,1,2,4.5392,11,1,0,2,,4.5392,13,10,211,21
5420,0.58,3,0.58,1,1,1,3,1,0.4,1,1,2,1,3,3.3253,11,1,1,1,,3.3253,12,10,111,11
5421,0.42,3,0.58,1,1,1,2,1,0.6,2,2,3,1,3,4.6887,11,1,1,2,,4.6887,13,10,111,11
5422,0.42,3,0.42,1,1,2,3,1,0.3,1,2,2,1,3,6.8834,11,1,1,1,,6.8834,12,10,211,21
5423,0.42,3,0.3,1,1,1,3,1,0.4,1,2,2,2,3,1.0641,11,1,1,1,,1.0641,12,10,112,12
5424,0.3,3,0.58,1,1,1,2,1,0.6,2,2,3,2,3,3.2922,11,1,1,2,,3.2922,13,10,112,12
5425,0.3,3,0.3,1,1,1,3,2,0.4,1,2,2,2,3,1.0809,11,1,1,1,,1.0809,12,10,122,12
5426,0.58,3,0.7,1,1,2,3,1,0.3,1,1,2,2,3,0.78168,11,1,1,1,,0.78168,12,10,212,22
5427,0.3,3,0.42,1,1,1,2,1,0.6,2,2,3,2,3,1.8123,11,1,1,2,,1.8123,13,10,112,12
5428,0.58,3,0.42,1,1,1,2,1,0.6,2,1,3,1,3,1.6794,11,1,1,2,,1.6794,13,10,111,11
5429,0.3,3,0.58,1,1,2,3,2,0.3,1,2,2,1,3,1.4466,11,1,1,1,,1.4466,12,10,221,21
5430,0.58,3,0.3,1,1,1,2,2,0.6,2,1,3,1,3,5.5532,11,1,1,2,,5.5532,13,10,121,11
5431,0.7,3,0.7,1,1,2,2,2,0.7,2,1,3,2,3,0.93119,11,1,1,2,,0.93119,13,10,222,22
5432,0.7,3,0.58,1,1,1,3,2,0.4,1,1,2,1,3,2.0783,11,1,1,1,,2.0783,12,10,121,11
5433,0.7,3,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.8289,11,1,1,2,,1.8289,13,10,222,22
5434,0.3,3,0.42,1,1,1,2,1,0.6,2,2,3,2,3,2.4442,11,1,1,2,,2.4442,13,10,112,12
5435,0.3,3,0.7,1,1,1,3,2,0.4,1,2,2,2,3,1.1307,11,1,1,1,,1.1307,12,10,122,12
5436,0.58,3,0.3,1,1,1,3,1,0.4,1,1,2,2,3,0.8147800000000001,11,1,1,1,,0.8147800000000001,12,10,112,12
5437,0.3,3,0.7,1,1,2,3,2,0.3,1,2,2,2,3,1.2636,11,1,1,1,,1.2636,12,10,222,22
5438,0.3,3,0.3,1,1,1,2,2,0.6,2,2,3,2,3,5.121,11,1,1,2,,5.121,13,10,122,12
5439,0.7,3,0.3,1,1,2,3,2,0.3,1,1,2,2,3,2.627,11,1,1,1,,2.627,12,10,222,22
5440,0.3,3,0.58,1,1,2,2,1,0.7,2,2,3,2,3,2.2447,11,1,1,2,,2.2447,13,10,212,22
5441,0.58,3,0.58,1,1,2,3,1,0.3,1,1,2,1,3,2.2946,11,1,1,1,,2.2946,12,10,211,21
5442,0.58,3,0.7,1,1,2,2,2,0.7,2,1,3,1,3,1.6461,11,1,1,2,,1.6461,13,10,221,21
5443,0.7,3,0.7,1,1,2,2,2,0.7,2,1,3,2,3,1.3135,11,1,1,2,,1.3135,13,10,222,22
5444,0.3,3,0.7,1,1,1,3,2,0.4,1,2,2,2,3,1.1639,11,1,1,1,,1.1639,12,10,122,12
5445,0.58,3,0.58,1,1,2,3,1,0.3,1,1,2,1,3,1.6958,11,1,1,1,,1.6958,12,10,211,21
5446,0.7,3,0.7,1,1,1,3,2,0.4,1,1,2,2,3,1.6463,11,1,1,1,,1.6463,12,10,122,12
5447,0.42,3,0.7,0,1,2,2,2,0.7,2,2,3,1,2,4.2397,11,1,0,2,,4.2397,13,10,221,21
5448,0.58,3,0.7,1,1,1,2,2,0.6,2,1,3,1,3,1.1474,11,1,1,2,,1.1474,13,10,121,11
5449,0.58,3,0.3,1,1,2,2,2,0.7,2,1,3,1,3,1.1307,11,1,1,2,,1.1307,13,10,221,21
5450,0.7,3,0.58,0,1,1,2,1,0.6,2,1,3,2,2,1.8456,11,1,0,2,,1.8456,13,10,112,12
5451,0.7,3,0.7,1,1,1,3,2,0.4,1,1,2,2,3,1.0808,11,1,1,1,,1.0808,12,10,122,12
5452,0.58,3,0.42,0,1,1,2,1,0.6,2,1,3,1,2,4.3229,11,1,0,2,,4.3229,13,10,111,11
5453,0.42,3,0.42,1,1,1,3,1,0.4,1,2,2,1,3,1.4465,11,1,1,1,,1.4465,12,10,111,11
5454,0.7,3,0.42,0,1,1,3,2,0.4,1,1,2,1,2,2.3446,11,1,0,1,,2.3446,12,10,121,11
5455,0.3,3,0.7,1,1,2,3,2,0.3,1,2,2,2,3,1.247,11,1,1,1,,1.247,12,10,222,22
5456,0.7,3,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.8956,11,1,1,2,,1.8956,13,10,222,22
5457,0.58,3,0.3,0,1,1,3,1,0.4,1,1,2,2,0,1.0974,11,0,0,1,,1.0974,12,10,112,12
5458,0.7,3,0.42,1,1,1,2,1,0.6,2,1,3,2,3,1.4799,11,1,1,2,,1.4799,13,10,112,12
5459,0.3,3,0.7,1,1,1,2,2,0.6,2,2,3,2,3,0.66515,11,1,1,2,,0.66515,13,10,122,12
5460,0.3,3,0.58,1,1,1,3,2,0.4,1,2,2,1,3,1.1638,11,1,1,1,,1.1638,12,10,121,11
5461,0.42,3,0.3,0,1,2,2,2,0.7,2,2,3,1,2,1.38,11,1,0,2,,1.38,13,10,221,21
5462,0.58,3,0.7,1,1,1,3,1,0.4,1,1,2,2,3,1.4633,11,1,1,1,,1.4633,12,10,112,12
5463,0.42,3,0.7,1,1,2,3,1,0.3,1,2,2,2,3,0.9477,11,1,1,1,,0.9477,12,10,212,22
5464,0.3,3,0.58,0,1,2,3,2,0.3,1,2,2,1,2,0.8314299999999999,11,1,0,1,,0.8314299999999999,12,10,221,21
5465,0.42,3,0.58,1,1,1,3,1,0.4,1,2,2,1,3,2.5773,11,1,1,1,,2.5773,12,10,111,11
5466,0.58,3,0.3,0,1,2,2,2,0.7,2,1,3,1,2,2.3112,11,1,0,2,,2.3112,13,10,221,21
5467,0.7,3,0.3,1,1,1,2,2,0.6,2,1,3,2,3,4.3562,11,1,1,2,,4.3562,13,10,122,12
5468,0.42,3,0.3,1,1,2,3,1,0.3,1,2,2,2,3,4.4392,11,1,1,1,,4.4392,12,10,212,22
5469,0.58,3,0.7,1,1,1,2,2,0.6,2,1,3,1,3,2.1949,11,1,1,2,,2.1949,13,10,121,11
5470,0.3,3,0.58,1,1,1,3,2,0.4,1,2,2,1,3,3.1092,11,1,1,1,,3.1092,12,10,121,11
5471,0.7,3,0.58,1,1,2,3,2,0.3,1,1,2,1,3,1.5461,11,1,1,1,,1.5461,12,10,221,21
5472,0.3,3,0.42,1,1,2,3,2,0.3,1,2,2,1,3,3.7910000000000004,11,1,1,1,,3.7910000000000004,12,10,221,21
5473,0.7,3,0.3,1,1,1,3,2,0.4,1,1,2,2,3,0.78155,11,1,1,1,,0.78155,12,10,122,12
5474,0.7,3,0.7,1,1,2,3,2,0.3,1,1,2,2,3,0.7483,11,1,1,1,,0.7483,12,10,222,22
5475,0.7,3,0.42,1,1,1,2,1,0.6,2,1,3,2,3,1.7461,11,1,1,2,,1.7461,13,10,112,12
5476,0.42,3,0.3,1,1,1,3,1,0.4,1,2,2,2,3,1.2804,11,1,1,1,,1.2804,12,10,112,12
5477,0.58,3,0.58,0,1,2,2,1,0.7,2,1,3,1,1,0.78163,11,0,1,2,,0.78163,13,10,211,21
5478,0.42,3,0.7,1,1,1,3,1,0.4,1,2,2,2,3,0.98105,11,1,1,1,,0.98105,12,10,112,12
5479,0.3,3,0.42,1,1,2,3,2,0.3,1,2,2,1,3,4.6887,11,1,1,1,,4.6887,12,10,221,21
5480,0.3,3,0.42,1,1,2,2,1,0.7,2,2,3,2,3,2.4442,11,1,1,2,,2.4442,13,10,212,22
5481,0.42,3,0.42,1,1,2,3,1,0.3,1,2,2,1,3,1.912,11,1,1,1,,1.912,12,10,211,21
5482,0.58,3,0.7,1,1,2,3,1,0.3,1,1,2,2,3,0.8147399999999999,11,1,1,1,,0.8147399999999999,12,10,212,22
5483,0.58,3,0.3,1,1,1,2,2,0.6,2,1,3,1,3,1.8954,11,1,1,2,,1.8954,13,10,121,11
5484,0.42,3,0.3,1,1,2,2,2,0.7,2,2,3,1,3,0.99779,11,1,1,2,,0.99779,13,10,221,21
5485,0.7,3,0.42,1,1,1,3,2,0.4,1,1,2,1,3,1.4965,11,1,1,1,,1.4965,12,10,121,11
5486,0.58,3,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.3966,11,1,1,2,,1.3966,13,10,111,11
5487,0.58,3,0.42,1,1,2,2,1,0.7,2,1,3,1,3,0.8978700000000001,11,1,1,2,,0.8978700000000001,13,10,211,21
5488,0.7,3,0.3,1,1,1,2,2,0.6,2,1,3,2,3,0.81472,11,1,1,2,,0.81472,13,10,122,12
5489,0.58,3,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.5296,11,1,1,2,,1.5296,13,10,111,11
5490,0.7,3,0.42,0,1,2,3,2,0.3,1,1,2,1,2,2.1117,11,1,0,1,,2.1117,12,10,221,21
5491,0.7,3,0.42,1,1,2,3,2,0.3,1,1,2,1,3,1.9953,11,1,1,1,,1.9953,12,10,221,21
5492,0.3,3,0.3,1,1,2,3,2,0.3,1,2,2,2,3,2.0285,11,1,1,1,,2.0285,12,10,222,22
5493,0.7,3,0.3,1,1,1,3,2,0.4,1,1,2,2,3,1.0477,11,1,1,1,,1.0477,12,10,122,12
5494,0.7,3,0.7,1,1,2,3,2,0.3,1,1,2,2,3,0.69847,11,1,1,1,,0.69847,12,10,222,22
5495,0.7,3,0.58,1,1,2,2,1,0.7,2,1,3,2,3,2.1283,11,1,1,2,,2.1283,13,10,212,22
5496,0.7,3,0.58,1,1,2,3,2,0.3,1,1,2,1,3,1.3801,11,1,1,1,,1.3801,12,10,221,21
5497,0.3,3,0.3,1,1,2,2,2,0.7,2,2,3,2,3,3.9904,11,1,1,2,,3.9904,13,10,222,22
5498,0.42,3,0.42,1,1,1,2,1,0.6,2,2,3,1,3,2.4109,11,1,1,2,,2.4109,13,10,111,11
5499,0.42,3,0.58,1,1,2,3,1,0.3,1,2,2,1,3,1.6628,11,1,1,1,,1.6628,12,10,211,21
5500,0.7,3,0.7,1,1,1,2,2,0.6,2,1,3,2,3,2.228,11,1,1,2,,2.228,13,10,122,12
5501,0.7,3,0.42,1,1,2,2,1,0.7,2,1,3,2,3,1.1804,11,1,1,2,,1.1804,13,10,212,22
5502,0.42,3,0.7,1,1,2,3,1,0.3,1,2,2,2,3,1.2969,11,1,1,1,,1.2969,12,10,212,22
5503,0.58,4,0.7,1,1,1,2,2,0.6,2,1,3,1,3,2.8764,11,1,1,2,,2.8764,13,10,121,11
5504,0.7,4,0.3,1,1,2,3,2,0.3,1,1,2,2,3,1.463,11,1,1,1,,1.463,12,10,222,22
5505,0.42,4,0.58,1,1,2,2,1,0.7,2,2,3,1,3,1.6958,11,1,1,2,,1.6958,13,10,211,21
5506,0.42,4,0.42,1,1,2,3,1,0.3,1,2,2,1,3,1.214,11,1,1,1,,1.214,12,10,211,21
5507,0.58,4,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.7127,11,1,1,2,,1.7127,13,10,111,11
5508,0.7,4,0.58,0,1,2,3,2,0.3,1,1,2,1,2,1.8624,11,1,0,1,,1.8624,12,10,221,21
5509,0.42,4,0.58,1,1,2,3,1,0.3,1,2,2,1,3,1.829,11,1,1,1,,1.829,12,10,211,21
5510,0.42,4,0.3,1,1,2,3,1,0.3,1,2,2,2,3,0.9810700000000001,11,1,1,1,,0.9810700000000001,12,10,212,22
5511,0.3,4,0.58,0,1,1,2,1,0.6,2,2,3,2,2,1.3967,11,1,0,2,,1.3967,13,10,112,12
5512,0.58,4,0.58,1,1,2,3,1,0.3,1,1,2,1,3,2.1781,11,1,1,1,,2.1781,12,10,211,21
5513,0.42,4,0.3,1,1,1,3,1,0.4,1,2,2,2,3,2.3113,11,1,1,1,,2.3113,12,10,112,12
5514,0.58,4,0.3,1,1,1,2,2,0.6,2,1,3,1,3,2.7435,11,1,1,2,,2.7435,13,10,121,11
5515,0.3,4,0.58,1,1,2,3,2,0.3,1,2,2,1,3,1.0142,11,1,1,1,,1.0142,12,10,221,21
5516,0.7,4,0.42,1,1,1,2,1,0.6,2,1,3,2,3,1.9285,11,1,1,2,,1.9285,13,10,112,12
5517,0.3,4,0.3,1,1,2,2,2,0.7,2,2,3,2,3,1.3966,11,1,1,2,,1.3966,13,10,222,22
5518,0.42,4,0.58,1,1,1,3,1,0.4,1,2,2,1,3,1.6794,11,1,1,1,,1.6794,12,10,111,11
5519,0.58,4,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.6628,11,1,1,2,,1.6628,13,10,111,11
5520,0.3,4,0.58,1,1,1,3,2,0.4,1,2,2,1,3,1.5464,11,1,1,1,,1.5464,12,10,121,11
5521,0.7,4,0.7,1,1,2,3,2,0.3,1,1,2,2,3,1.2306,11,1,1,1,,1.2306,12,10,222,22
5522,0.3,4,0.3,1,1,2,2,2,0.7,2,2,3,2,3,2.4939,11,1,1,2,,2.4939,13,10,222,22
5523,0.3,4,0.7,1,1,1,2,2,0.6,2,2,3,2,3,0.88121,11,1,1,2,,0.88121,13,10,122,12
5524,0.58,4,0.3,1,1,1,3,1,0.4,1,1,2,2,3,1.1641,11,1,1,1,,1.1641,12,10,112,12
5525,0.7,4,0.58,1,1,2,2,1,0.7,2,1,3,2,3,1.1473,11,1,1,2,,1.1473,13,10,212,22
5526,0.58,4,0.42,1,1,2,3,1,0.3,1,1,2,1,3,1.8957,11,1,1,1,,1.8957,12,10,211,21
5527,0.7,4,0.58,1,1,1,3,2,0.4,1,1,2,1,3,0.8481,11,1,1,1,,0.8481,12,10,121,11
5528,0.7,4,0.7,1,1,1,3,2,0.4,1,1,2,2,3,0.7982,11,1,1,1,,0.7982,12,10,122,12
5529,0.58,4,0.3,1,1,1,3,1,0.4,1,1,2,2,3,0.8814799999999999,11,1,1,1,,0.8814799999999999,12,10,112,12
5530,0.7,4,0.42,1,1,2,2,1,0.7,2,1,3,2,3,3.475,11,1,1,2,,3.475,13,10,212,22
5531,0.7,4,0.3,1,1,2,2,2,0.7,2,1,3,2,3,0.8814200000000001,11,1,1,2,,0.8814200000000001,13,10,222,22
5532,0.3,4,0.7,1,1,1,2,2,0.6,2,2,3,2,3,1.7293,11,1,1,2,,1.7293,13,10,122,12
5533,0.42,4,0.58,1,1,2,2,1,0.7,2,2,3,1,3,2.0286,11,1,1,2,,2.0286,13,10,211,21
5534,0.3,4,0.58,1,1,2,3,2,0.3,1,2,2,1,3,1.5463,11,1,1,1,,1.5463,12,10,221,21
5535,0.7,4,0.3,1,1,2,3,2,0.3,1,1,2,2,3,0.94789,11,1,1,1,,0.94789,12,10,222,22
5536,0.42,4,0.3,1,1,2,2,2,0.7,2,2,3,1,3,1.1305,11,1,1,2,,1.1305,13,10,221,21
5537,0.42,4,0.7,1,1,2,3,1,0.3,1,2,2,2,3,1.3633,11,1,1,1,,1.3633,12,10,212,22
5538,0.3,4,0.58,1,1,2,2,1,0.7,2,2,3,2,3,1.0809,11,1,1,2,,1.0809,13,10,212,22
5539,0.3,4,0.3,1,1,1,2,2,0.6,2,2,3,2,3,1.5963,11,1,1,2,,1.5963,13,10,122,12
5540,0.42,4,0.7,1,1,2,2,2,0.7,2,2,3,1,3,1.5462,11,1,1,2,,1.5462,13,10,221,21
5541,0.58,4,0.42,1,1,1,2,1,0.6,2,1,3,1,3,1.6129,11,1,1,2,,1.6129,13,10,111,11
5542,0.3,4,0.3,1,1,1,3,2,0.4,1,2,2,2,3,1.2636,11,1,1,1,,1.2636,12,10,122,12
5543,0.3,4,0.7,1,1,2,2,2,0.7,2,2,3,2,3,1.3966,11,1,1,2,,1.3966,13,10,222,22
5544,0.42,4,0.58,1,1,2,3,1,0.3,1,2,2,1,3,1.5299,11,1,1,1,,1.5299,12,10,211,21
5545,0.7,4,0.7,1,1,1,3,2,0.4,1,1,2,2,3,0.81463,11,1,1,1,,0.81463,12,10,122,12
5546,0.42,4,0.3,1,1,2,2,2,0.7,2,2,3,1,3,1.7791,11,1,1,2,,1.7791,13,10,221,21
5547,0.3,4,0.42,1,1,1,3,2,0.4,1,2,2,1,3,3.4083,11,1,1,1,,3.4083,12,10,121,11
5548,0.7,4,0.58,1,1,2,3,2,0.3,1,1,2,1,3,1.4633,11,1,1,1,,1.4633,12,10,221,21
5549,0.42,4,0.3,1,1,1,3,1,0.4,1,2,2,2,3,0.9645799999999999,11,1,1,1,,0.9645799999999999,12,10,112,12
5550,0.7,4,0.7,1,1,2,2,2,0.7,2,1,3,2,3,1.6628,11,1,1,2,,1.6628,13,10,222,22
5551,0.58,4,0.42,1,1,1,3,1,0.4,1,1,2,1,3,1.2305,11,1,1,1,,1.2305,12,10,111,11
5552,0.58,4,0.3,1,1,2,2,2,0.7,2,1,3,1,3,1.5130000000000001,11,1,1,2,,1.5130000000000001,13,10,221,21
5553,0.7,4,0.58,1,1,1,2,1,0.6,2,1,3,2,3,1.1306,11,1,1,2,,1.1306,13,10,112,12
5554,0.3,4,0.3,0,1,1,2,2,0.6,2,2,3,2,2,1.3634,11,1,0,2,,1.3634,13,10,122,12
5555,0.58,4,0.42,1,1,2,2,1,0.7,2,1,3,1,3,2.8097,11,1,1,2,,2.8097,13,10,211,21
5556,0.7,4,0.58,0,1,1,2,1,0.6,2,1,3,2,2,1.9454,11,1,0,2,,1.9454,13,10,112,12
5557,0.3,4,0.7,1,1,1,3,2,0.4,1,2,2,2,3,0.99761,11,1,1,1,,0.99761,12,10,122,12
5558,0.58,4,0.7,1,1,1,3,1,0.4,1,1,2,2,3,1.5131,11,1,1,1,,1.5131,12,10,112,12
5559,0.58,4,0.3,0,1,1,2,2,0.6,2,1,3,1,2,4.5724,11,1,0,2,,4.5724,13,10,121,11
5560,0.42,4,0.7,1,1,1,2,2,0.6,2,2,3,1,3,1.5297,11,1,1,2,,1.5297,13,10,121,11
5561,0.7,4,0.7,1,1,1,2,2,0.6,2,1,3,2,3,4.4559,11,1,1,2,,4.4559,13,10,122,12
5562,0.58,4,0.42,1,1,2,2,1,0.7,2,1,3,1,3,1.4465,11,1,1,2,,1.4465,13,10,211,21
5563,0.3,4,0.3,1,1,2,3,2,0.3,1,2,2,2,3,1.2968,11,1,1,1,,1.2968,12,10,222,22
5564,0.58,4,0.7,1,1,2,3,1,0.3,1,1,2,2,3,0.98108,11,1,1,1,,0.98108,12,10,212,22
5565,0.3,4,0.3,1,1,2,3,2,0.3,1,2,2,2,3,0.96459,11,1,1,1,,0.96459,12,10,222,22
5566,0.3,4,0.58,1,1,1,3,2,0.4,1,2,2,1,3,1.0641,11,1,1,1,,1.0641,12,10,121,11
5567,0.58,4,0.58,1,1,1,3,1,0.4,1,1,2,1,3,2.0616,11,1,1,1,,2.0616,12,10,111,11
5568,0.7,4,0.3,1,1,2,2,2,0.7,2,1,3,2,3,2.5605,11,1,1,2,,2.5605,13,10,222,22
5569,0.3,4,0.42,0,1,2,2,1,0.7,2,2,3,2,2,1.0308,11,1,0,2,,1.0308,13,10,212,22
5570,0.7,4,0.42,0,1,1,3,2,0.4,1,1,2,1,2,1.7791,11,1,0,1,,1.7791,12,10,121,11
5571,0.58,4,0.7,1,1,2,2,2,0.7,2,1,3,1,3,1.6461,11,1,1,2,,1.6461,13,10,221,21
5572,0.3,4,0.7,1,1,2,3,2,0.3,1,2,2,2,3,1.2305,11,1,1,1,,1.2305,12,10,222,22
5573,0.7,4,0.7,1,1,2,3,2,0.3,1,1,2,2,3,0.8646799999999999,11,1,1,1,,0.8646799999999999,12,10,222,22
5574,0.42,4,0.42,1,1,1,2,1,0.6,2,2,3,1,3,2.943,11,1,1,2,,2.943,13,10,111,11
5575,0.58,4,0.42,1,1,2,3,1,0.3,1,1,2,1,3,1.2639,11,1,1,1,,1.2639,12,10,211,21
5576,0.3,4,0.42,1,1,1,3,2,0.4,1,2,2,1,3,2.9595,11,1,1,1,,2.9595,12,10,121,11
5577,0.42,4,0.7,1,1,1,3,1,0.4,1,2,2,2,3,0.66508,11,1,1,1,,0.66508,12,10,112,12
5578,0.7,4,0.42,0,1,2,3,2,0.3,1,1,2,1,2,1.9454,11,1,0,1,,1.9454,12,10,221,21
5579,0.3,4,0.42,1,1,1,2,1,0.6,2,2,3,2,3,1.3636,11,1,1,2,,1.3636,13,10,112,12
5580,0.3,4,0.42,1,1,1,2,1,0.6,2,2,3,2,3,1.8787,11,1,1,2,,1.8787,13,10,112,12
5581,0.42,4,0.42,1,1,2,2,1,0.7,2,2,3,1,3,1.1974,11,1,1,2,,1.1974,13,10,211,21
5582,0.7,4,0.7,1,1,2,2,2,0.7,2,1,3,2,3,1.1141,11,1,1,2,,1.1141,13,10,222,22
5583,0.3,4,0.42,1,1,2,3,2,0.3,1,2,2,1,3,1.6959,11,1,1,1,,1.6959,12,10,221,21
5584,0.42,4,0.3,1,1,1,2,2,0.6,2,2,3,1,3,2.4777,11,1,1,2,,2.4777,13,10,121,11
5585,0.3,4,0.42,0,1,2,3,2,0.3,1,2,2,1,2,1.3468,11,1,0,1,,1.3468,12,10,221,21
5586,0.7,4,0.7,1,1,1,2,2,0.6,2,1,3,2,3,1.9953,11,1,1,2,,1.9953,13,10,122,12
5587,0.58,4,0.7,1,1,1,3,1,0.4,1,1,2,2,3,1.6293,11,1,1,1,,1.6293,12,10,112,12
5588,0.7,4,0.3,1,1,1,2,2,0.6,2,1,3,2,3,1.4965,11,1,1,2,,1.4965,13,10,122,12
5589,0.7,4,0.3,1,1,1,3,2,0.4,1,1,2,2,3,1.663,11,1,1,1,,1.663,12,10,122,12
5590,0.3,4,0.7,1,1,1,3,2,0.4,1,2,2,2,3,1.1472,11,1,1,1,,1.1472,12,10,122,12
5591,0.42,4,0.42,0,1,1,3,1,0.4,1,2,2,1,2,2.2945,11,1,0,1,,2.2945,12,10,111,11
5592,0.3,4,0.3,1,1,1,3,2,0.4,1,2,2,2,3,1.1471,11,1,1,1,,1.1471,12,10,122,12
5593,0.3,4,0.58,1,1,1,2,1,0.6,2,2,3,2,3,6.9664,11,1,1,2,,6.9664,13,10,112,12
5594,0.42,4,0.58,0,1,1,3,1,0.4,1,2,2,1,2,1.9621,11,1,0,1,,1.9621,12,10,111,11
5595,0.3,4,0.42,1,1,2,2,1,0.7,2,2,3,2,3,1.6627,11,1,1,2,,1.6627,13,10,212,22
5596,0.58,4,0.3,1,1,2,2,2,0.7,2,1,3,1,3,3.425,11,1,1,2,,3.425,13,10,221,21
5597,0.3,4,0.58,1,1,2,2,1,0.7,2,2,3,2,3,1.7790000000000001,11,1,1,2,,1.7790000000000001,13,10,212,22
5598,0.7,4,0.42,0,1,2,3,2,0.3,1,1,2,1,2,1.9454,11,1,0,1,,1.9454,12,10,221,21
